projection_id,projection_entity_id,x,y
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E2BED44EB8B23D9601D3405A,0.0074272943,0.58054906
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E3974DF472C16EA8A326AD10,0.62934166,0.50564283
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E3A71A085DB90CAE10F4FA68,0.29331502,0.66322505
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E415CC935C25DF5C2D46ADD1,0.71262217,0.9907768
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E4FAA5452F5F4F05AA54ECB8,0.05229664,0.63655347
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E51A1B1F72A61142F5BAD3E1,0.77033854,0.15995815
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E5887CEDD5D6B44D4FC12FA9,0.10874771,0.68612146
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E5A117B70F26B67F4BAE9C00,0.76690674,0.1446703
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E5ABA688D02C89F7BADFBE32,0.3626292,0.0016936422
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E5D9B9BB5A6B08D7033AB924,0.2120338,0.62266505
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E72CB056C4BA022CC405821A,0.368722,0.008302911
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E743A0FA4ECC6B6D985B52EA,0.7472845,0.18655536
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E76437DB9EBC6E566ABBDF6E,0.12856819,0.59756833
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E7C478005F1894F9D6DB6B57,0.10667935,0.6717549
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E7E501D905818790C06614EB,0.9776314,0.48376694
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E8457EE125E5A19E80B75AA4,0.29132453,0.6655512
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E914C662499184991B14C3F8,0.34333953,0.32554916
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E99C874E67568A1308B97F04,0.257096,0.7097229
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E9D269B1A1F6F2436E13C6AA,0.53963315,0.17817783
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E9E08CB6109401AF89A14DC2,0.06241784,0.72301036
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_E9E46689A028972F3DE26915,0.2159012,0.6820741
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EA5594D74D4A74B9F271D094,0.13846675,0.76259327
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EA84E807735DC448437A9A88,0.7851502,0.14773835
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EAF8C910186A7FCB622E4681,0.16340359,0.70925623
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EB4574976582F426CFCD881E,0.23376293,0.5424663
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EB5112A6FD671DE5021C0215,0.062491704,0.6004484
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EBE36350E54653A7815D7B68,0.27546087,0.32370418
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_ECA8E7A0EF0E037C2116F97F,0.0012591677,0.5774257
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_ECFFBEE35981C4253DA3D2F8,0.76469123,0.14388469
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_ED3F84EB484F61148E6E6BA8,0.70938826,0.9951778
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_ED45E63289D4D2C14D52EA9F,0.54296166,0.33240128
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_ED6415EEA0FEE8A566E96E87,0.7384339,0.51017845
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EE04E2CCA6070E5DFE277DBA,0.76634043,0.16464125
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EF1CBDE3454BB75543568EC8,0.31567284,0.62091106
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EF3C10636BC7F5AB97D99418,0.97395486,0.4871613
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EF96382526282613E3762B51,0.37177896,0.64284766
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EFAB0CBDF43B007CD6BE1C3D,0.124382004,0.65181077
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EFE015F5BC637626F4D93740,0.02554116,0.6321158
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_EFE8720AC23F22FE0C01FF9A,0.115455024,0.6600434
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F01D4701EF75E88DF26399C1,0.61667436,0.42177814
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F0805FE98370283D59132B70,0.9399464,0.81337804
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F0808CA7FA07C7390E09E13F,0.21121578,0.6758845
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F1DEA7F4E551B0FF09D000D9,0.57774365,0.4998291
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F31C12325578C32BD55EA3CA,0.54730046,0.18246828
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F325F0C94B0ED5C1FF0DCA5F,0.74717975,0.5138977
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F3B80CD949B52B9D1F4F7A52,0.7040472,0.99231297
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F3F5B79900839AE2CC0BC2FF,0.03905881,0.7461253
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F47D9F78A69B6E66EFC8557B,0.7087742,0.9889852
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F51845CA0CA783AC3FC5BC2E,0.27071565,0.5379305
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F5461CE8778E91FE85BE0008,0.052015062,0.4974951
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F54CC98D1F8DE976E1D46F4F,0.743861,0.15325938
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F556D9EB0C4616AAF745D5D5,0.55283517,0.5242149
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F5704D7BA93E28B2338756C6,0.10250271,0.6494907
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F6523A50B6FC30AC17B582FC,0.21174896,0.5513915
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F65B9F664A0114E48CB7A67C,0.062080737,0.58708423
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F6A645EC06307CDAAE66196F,0.2069014,0.68431324
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F6D23EFA9D522AF74E1A6D51,0.056216717,0.5001715
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F6D576528633420AF73F391F,0.49190596,0.40724176
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F80974CF5CE122D142884CAE,0.26231226,0.7030925
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F83F74C23CB29CD711351C8E,0.32170793,0.33605647
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F87B583AA4D228B37D3E76D4,0.533226,0.5548061
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F8CA64ADC0A1A77B126B596E,0.13392383,0.5664074
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F922075BBAD065BFA4B65E54,0.23014998,0.59915924
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F946EF2A803D06A7B8921382,0.29496932,0.66332686
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F982CE0AA427223E614FD8C0,0.44434094,0.51547253
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F9DE53E58D7192DF2C7F9BCB,0.59291226,0.4040087
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F9EB7ED83827ADC498B87F2E,0.1626492,0.70521426
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_F9FDE2D5FE4AE2AE2C0CC6D9,0.7764453,0.17786726
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FA18C25A05836D4F9E07C041,0.7423061,0.5097062
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FA6971FEDE2F3FB0D6030304,0.27047315,0.61811686
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FA8D025355E5EC83FD942E98,0.74227804,0.5130938
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FA9732A499340F00E0EACBE4,0.07305096,0.67308486
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FB46C5CDAB3A3215673CA1FF,0.23575166,0.61048007
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FB564D91F835AB62141455B8,0.33128607,0.30537233
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FBA64806E6FA756C2015CCB1,0.5632451,0.20579384
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FBA74A4EDE9EE2494ED2F75A,0.6508287,0.42063516
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FC50DA64BB0AE994122AF779,0.05754954,0.6901203
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FC93EF8E48267FB71AF77635,0.09536039,0.64309114
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FC9839EB11FE7907C0AE9196,0.14027004,0.5222806
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FCC8357DDF3A0B405AA47C1B,0.02844331,0.630951
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FCDB329183A1E979E7355546,0.32628098,0.33281463
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FD027D4C6537278A15AA41C4,0.08917439,0.64164835
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FD07F4F763199CEB90AE2FB2,0.73129064,0.3089877
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FD1158E8D9A75ED549703D8F,0.14355947,0.63724846
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FD4A47E68DA18BA9724D26F6,0.62412745,0.43971682
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FD768D7487B1D9F0EB5F7789,0.71726394,0.99014205
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FE5A9A182CDBA9881547FB41,0.20991853,0.551999
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FE77D4C7D5546618A86BA945,0.7281988,0.31239933
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FECAFF2521635A803B5EFADD,0.06306754,0.83984023
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_FF0A929E57E08F9E8FB1483A,0.727425,0.21425222
