segment_no,vector_row
052493_SEG_PREV_CURR_01385,7951
052493_SEG_CURR_NEXT_01390,7952
052493_SEG_PREV_CURR_01391,7953
052493_SEG_CURR_NEXT_01389,7954
052493_SEG_PREV_CURR_01390,7955
052493_SEG_PREV_CURR_01382,7956
052493_SEG_CURR_NEXT_01381,7957
052493_SEG_PREV_CURR_01383,7958
052493_SEG_CURR_NEXT_01382,7959
052315_SEG_PREV_CURR_00683,7960
052315_SEG_CURR_NEXT_00682,7961
052493_SEG_TURN_01386,7962
052493_SEG_PREV_CURR_01387,7963
052493_SEG_CURR_NEXT_01386,7964
052493_SEG_PREV_CURR_01386,7965
052493_SEG_CURR_NEXT_01385,7966
052493_SEG_TURN_01388,7967
052493_SEG_PREV_CURR_01388,7968
052493_SEG_CURR_NEXT_01387,7969
052493_SEG_CURR_NEXT_01388,7970
052493_SEG_PREV_CURR_01389,7971
052493_SEG_TURN_01378,7972
052493_SEG_PREV_CURR_01379,7973
052229_SEG_TURN_00754,7974
052556_SEG_CURR_NEXT_00574,7975
052556_SEG_PREV_CURR_00575,7976
052556_SEG_TURN_00575,7977
052423_SEG_TURN_00731,7978
052280_SEG_TURN_00243,7979
052556_SEG_PREV_CURR_00576,7980
052556_SEG_CURR_NEXT_00575,7981
052280_SEG_CURR_NEXT_00242,7982
052280_SEG_PREV_CURR_00243,7983
052280_SEG_CURR_NEXT_00243,7984
052280_SEG_PREV_CURR_00244,7985
052423_SEG_CURR_NEXT_00731,7986
052423_SEG_PREV_CURR_00732,7987
052556_SEG_PREV_CURR_00581,7988
052556_SEG_CURR_NEXT_00580,7989
052229_SEG_PREV_CURR_00754,7990
052229_SEG_CURR_NEXT_00753,7991
052423_SEG_CURR_NEXT_00730,7992
052423_SEG_PREV_CURR_00731,7993
052556_SEG_TURN_00581,7994
052556_SEG_PREV_CURR_00582,7995
052556_SEG_CURR_NEXT_00581,7996
052280_SEG_TURN_00194,7997
052280_SEG_CURR_NEXT_00193,7998
052280_SEG_PREV_CURR_00194,7999
052229_SEG_TURN_00740,8000
052229_SEG_CURR_NEXT_00754,8001
052229_SEG_PREV_CURR_00755,8002
052229_SEG_PREV_CURR_00741,8003
052229_SEG_CURR_NEXT_00740,8004
052229_SEG_CURR_NEXT_00739,8005
052229_SEG_PREV_CURR_00740,8006
052556_SEG_TURN_00141,8007
052556_SEG_TURN_00137,8008
052556_SEG_PREV_CURR_00138,8009
052556_SEG_CURR_NEXT_00137,8010
052556_SEG_CURR_NEXT_00140,8011
052556_SEG_PREV_CURR_00141,8012
052556_SEG_PREV_CURR_00137,8013
052556_SEG_CURR_NEXT_00136,8014
052556_SEG_PREV_CURR_00142,8015
052556_SEG_CURR_NEXT_00141,8016
052556_SEG_TURN_00135,8017
052556_SEG_PREV_CURR_00136,8018
052556_SEG_CURR_NEXT_00135,8019
052556_SEG_CURR_NEXT_00134,8020
052556_SEG_PREV_CURR_00135,8021
052556_SEG_TURN_00031,8022
052556_SEG_PREV_CURR_00031,8023
052556_SEG_CURR_NEXT_00030,8024
052556_SEG_PREV_CURR_00032,8025
052556_SEG_CURR_NEXT_00031,8026
052556_SEG_CURR_NEXT_00138,8027
052556_SEG_PREV_CURR_00139,8028
052556_SEG_TURN_00138,8029
052556_SEG_TURN_00139,8030
052556_SEG_TURN_00033,8031
052556_SEG_CURR_NEXT_00139,8032
052556_SEG_PREV_CURR_00140,8033
052229_SEG_TURN_00704,8034
052229_SEG_PREV_CURR_00705,8035
052229_SEG_CURR_NEXT_00704,8036
052556_SEG_PREV_CURR_00033,8037
052556_SEG_CURR_NEXT_00032,8038
052556_SEG_CURR_NEXT_00033,8039
052556_SEG_PREV_CURR_00034,8040
052229_SEG_CURR_NEXT_00703,8041
052229_SEG_PREV_CURR_00704,8042
052280_SEG_TURN_00311,8043
052229_SEG_TURN_01002,8044
052229_SEG_PREV_CURR_01003,8045
052229_SEG_CURR_NEXT_01002,8046
052229_SEG_PREV_CURR_01002,8047
052229_SEG_CURR_NEXT_01001,8048
052280_SEG_PREV_CURR_00311,8049
052280_SEG_CURR_NEXT_00310,8050
052280_SEG_CURR_NEXT_00311,8051
052280_SEG_PREV_CURR_00312,8052
052229_SEG_TURN_00797,8053
052229_SEG_CURR_NEXT_00796,8054
052229_SEG_PREV_CURR_00797,8055
052229_SEG_CURR_NEXT_00797,8056
052280_SEG_TURN_00858,8057
052280_SEG_PREV_CURR_00971,8058
052280_SEG_CURR_NEXT_00970,8059
052280_SEG_PREV_CURR_00970,8060
052280_SEG_CURR_NEXT_00969,8061
052280_SEG_PREV_CURR_00859,8062
052280_SEG_CURR_NEXT_00858,8063
052423_SEG_TURN_00764,8064
052493_SEG_CURR_NEXT_01336,8065
052493_SEG_PREV_CURR_01337,8066
052493_SEG_PREV_CURR_00687,8067
052493_SEG_CURR_NEXT_00686,8068
052423_SEG_TURN_01146,8069
052493_SEG_CURR_NEXT_00685,8070
052493_SEG_PREV_CURR_00686,8071
052493_SEG_TURN_00831,8072
052423_SEG_CURR_NEXT_00763,8073
052423_SEG_PREV_CURR_00764,8074
052493_SEG_CURR_NEXT_01335,8075
052493_SEG_PREV_CURR_01336,8076
052280_SEG_CURR_NEXT_00857,8077
052280_SEG_PREV_CURR_00858,8078
052493_SEG_CURR_NEXT_00831,8079
052493_SEG_PREV_CURR_00832,8080
052280_SEG_TURN_00019,8081
052423_SEG_CURR_NEXT_01146,8082
052423_SEG_PREV_CURR_01147,8083
052493_SEG_PREV_CURR_00831,8084
052493_SEG_CURR_NEXT_00830,8085
052423_SEG_CURR_NEXT_01145,8086
052423_SEG_PREV_CURR_01146,8087
052423_SEG_CURR_NEXT_00764,8088
052556_SEG_PREV_CURR_00743,8089
052556_SEG_CURR_NEXT_00742,8090
052556_SEG_TURN_00745,8091
052556_SEG_TURN_00747,8092
052315_SEG_TURN_00861,8093
052556_SEG_CURR_NEXT_00744,8094
052556_SEG_PREV_CURR_00745,8095
052556_SEG_PREV_CURR_00746,8096
052556_SEG_CURR_NEXT_00745,8097
052556_SEG_PREV_CURR_00748,8098
052556_SEG_CURR_NEXT_00747,8099
052556_SEG_PREV_CURR_00741,8100
052556_SEG_PREV_CURR_00747,8101
052556_SEG_CURR_NEXT_00746,8102
052315_SEG_PREV_CURR_00861,8103
052315_SEG_CURR_NEXT_00860,8104
052493_SEG_TURN_00436,8105
052493_SEG_PREV_CURR_00437,8106
052493_SEG_CURR_NEXT_00436,8107
052315_SEG_CURR_NEXT_00861,8108
052315_SEG_PREV_CURR_00862,8109
052493_SEG_CURR_NEXT_00435,8110
052493_SEG_PREV_CURR_00436,8111
052423_SEG_TURN_00624,8112
052423_SEG_CURR_NEXT_00624,8113
052423_SEG_PREV_CURR_00625,8114
052423_SEG_PREV_CURR_00624,8115
052423_SEG_CURR_NEXT_00623,8116
052493_SEG_PREV_CURR_00709,8117
052493_SEG_CURR_NEXT_00708,8118
052493_SEG_CURR_NEXT_00805,8119
052493_SEG_PREV_CURR_00806,8120
052423_SEG_TURN_00079,8121
052423_SEG_TURN_00107,8122
052423_SEG_CURR_NEXT_00078,8123
052423_SEG_PREV_CURR_00079,8124
052315_SEG_TURN_00872,8125
052229_SEG_TURN_00344,8126
052229_SEG_CURR_NEXT_00343,8127
052229_SEG_PREV_CURR_00344,8128
052229_SEG_PREV_CURR_00345,8129
052229_SEG_CURR_NEXT_00344,8130
052315_SEG_PREV_CURR_00873,8131
052315_SEG_CURR_NEXT_00872,8132
052493_SEG_TURN_00657,8133
052493_SEG_PREV_CURR_00658,8134
052493_SEG_CURR_NEXT_00657,8135
052493_SEG_CURR_NEXT_00656,8136
052493_SEG_PREV_CURR_00657,8137
052315_SEG_CURR_NEXT_00871,8138
052315_SEG_PREV_CURR_00872,8139
052556_SEG_TURN_00604,8140
052229_SEG_TURN_00473,8141
052556_SEG_TURN_00634,8142
052556_SEG_TURN_00698,8143
052229_SEG_CURR_NEXT_00472,8144
052229_SEG_PREV_CURR_00473,8145
052556_SEG_CURR_NEXT_00698,8146
052556_SEG_PREV_CURR_00699,8147
052315_SEG_PREV_CURR_01202,8148
052315_SEG_CURR_NEXT_01201,8149
052280_SEG_TURN_01091,8150
052280_SEG_CURR_NEXT_01090,8151
052280_SEG_PREV_CURR_01091,8152
052556_SEG_PREV_CURR_00635,8153
052556_SEG_CURR_NEXT_00634,8154
052229_SEG_PREV_CURR_00474,8155
052229_SEG_CURR_NEXT_00473,8156
052280_SEG_PREV_CURR_01092,8157
052280_SEG_CURR_NEXT_01091,8158
052280_SEG_TURN_01089,8159
052280_SEG_PREV_CURR_01090,8160
052280_SEG_CURR_NEXT_01089,8161
052556_SEG_PREV_CURR_00604,8162
052556_SEG_CURR_NEXT_00603,8163
052315_SEG_PREV_CURR_01201,8164
052315_SEG_CURR_NEXT_01200,8165
052556_SEG_PREV_CURR_00605,8166
052556_SEG_CURR_NEXT_00604,8167
052556_SEG_TURN_00602,8168
052556_SEG_TURN_00964,8169
052229_SEG_TURN_00854,8170
052556_SEG_CURR_NEXT_00601,8171
052556_SEG_PREV_CURR_00602,8172
052556_SEG_TURN_00936,8173
052556_SEG_PREV_CURR_00603,8174
052556_SEG_CURR_NEXT_00602,8175
052229_SEG_PREV_CURR_00855,8176
052229_SEG_CURR_NEXT_00854,8177
052556_SEG_CURR_NEXT_00963,8178
052556_SEG_PREV_CURR_00964,8179
052556_SEG_CURR_NEXT_00964,8180
052556_SEG_PREV_CURR_00965,8181
052556_SEG_PREV_CURR_00936,8182
052556_SEG_CURR_NEXT_00935,8183
052229_SEG_PREV_CURR_00854,8184
052229_SEG_CURR_NEXT_00853,8185
052556_SEG_CURR_NEXT_00936,8186
052556_SEG_PREV_CURR_00937,8187
052556_SEG_TURN_00962,8188
052556_SEG_TURN_00600,8189
052556_SEG_PREV_CURR_00601,8190
052556_SEG_CURR_NEXT_00600,8191
052556_SEG_PREV_CURR_00962,8192
052556_SEG_CURR_NEXT_00961,8193
052556_SEG_PREV_CURR_00963,8194
052556_SEG_CURR_NEXT_00962,8195
052556_SEG_PREV_CURR_00600,8196
052556_SEG_CURR_NEXT_00599,8197
052556_SEG_TURN_00817,8198
052556_SEG_PREV_CURR_00817,8199
052556_SEG_CURR_NEXT_00816,8200
052556_SEG_CURR_NEXT_00817,8201
052556_SEG_PREV_CURR_00818,8202
052556_SEG_TURN_00701,8203
052556_SEG_PREV_CURR_00701,8204
052556_SEG_CURR_NEXT_00700,8205
052556_SEG_CURR_NEXT_00701,8206
052556_SEG_PREV_CURR_00702,8207
052556_SEG_CURR_NEXT_00822,8208
052556_SEG_PREV_CURR_00823,8209
052493_SEG_TURN_01352,8210
052556_SEG_TURN_00942,8211
052493_SEG_CURR_NEXT_01352,8212
052493_SEG_PREV_CURR_01353,8213
052556_SEG_TURN_00451,8214
052556_SEG_CURR_NEXT_00450,8215
052556_SEG_PREV_CURR_00451,8216
052556_SEG_CURR_NEXT_00451,8217
052556_SEG_PREV_CURR_00452,8218
052556_SEG_TURN_00437,8219
052556_SEG_TURN_00908,8220
052556_SEG_CURR_NEXT_00437,8221
052556_SEG_PREV_CURR_00438,8222
052556_SEG_CURR_NEXT_00436,8223
052556_SEG_PREV_CURR_00437,8224
052556_SEG_PREV_CURR_00908,8225
052556_SEG_CURR_NEXT_00907,8226
052556_SEG_PREV_CURR_00909,8227
052556_SEG_CURR_NEXT_00908,8228
052556_SEG_TURN_00906,8229
052556_SEG_PREV_CURR_00907,8230
052556_SEG_CURR_NEXT_00906,8231
052556_SEG_CURR_NEXT_00905,8232
052556_SEG_PREV_CURR_00906,8233
052556_SEG_PREV_CURR_00006,8234
052556_SEG_CURR_NEXT_00005,8235
052556_SEG_TURN_00211,8236
052315_SEG_TURN_00023,8237
052423_SEG_TURN_00485,8238
052315_SEG_CURR_NEXT_00023,8239
052315_SEG_PREV_CURR_00024,8240
052315_SEG_PREV_CURR_00023,8241
052315_SEG_CURR_NEXT_00022,8242
052364_SEG_CURR_NEXT_00018,8243
052364_SEG_PREV_CURR_00019,8244
052315_SEG_TURN_01109,8245
052364_SEG_TURN_00165,8246
054519_SEG_TURN_00149,8247
054519_SEG_PREV_CURR_00149,8248
054519_SEG_CURR_NEXT_00148,8249
054576_SEG_TURN_02095,8250
054576_SEG_TURN_02189,8251
054576_SEG_PREV_CURR_02095,8252
054576_SEG_CURR_NEXT_02094,8253
054576_SEG_CURR_NEXT_02189,8254
054576_SEG_PREV_CURR_02190,8255
054519_SEG_TURN_01314,8256
054519_SEG_CURR_NEXT_01311,8257
054519_SEG_PREV_CURR_01312,8258
054519_SEG_PREV_CURR_01313,8259
054519_SEG_CURR_NEXT_01312,8260
054519_SEG_PREV_CURR_00150,8261
054519_SEG_CURR_NEXT_00149,8262
054519_SEG_PREV_CURR_01314,8263
054519_SEG_CURR_NEXT_01313,8264
054519_SEG_TURN_01312,8265
054576_SEG_PREV_CURR_02189,8266
054576_SEG_CURR_NEXT_02188,8267
054345_SEG_TURN_00475,8268
054235_SEG_TURN_01593,8269
054576_SEG_TURN_02098,8270
054345_SEG_PREV_CURR_00476,8271
054345_SEG_CURR_NEXT_00475,8272
054345_SEG_CURR_NEXT_00474,8273
054345_SEG_PREV_CURR_00475,8274
054235_SEG_CURR_NEXT_01593,8275
054235_SEG_PREV_CURR_01594,8276
054576_SEG_CURR_NEXT_02095,8277
054576_SEG_PREV_CURR_02096,8278
054519_SEG_TURN_01311,8279
054345_SEG_TURN_00501,8280
054345_SEG_TURN_01172,8281
054622_SEG_TURN_00829,8282
054519_SEG_PREV_CURR_01315,8283
054269_SEG_TURN_00476,8284
054519_SEG_CURR_NEXT_01314,8285
054345_SEG_PREV_CURR_01172,8286
054345_SEG_CURR_NEXT_01171,8287
054235_SEG_CURR_NEXT_01592,8288
054235_SEG_PREV_CURR_01593,8289
054235_SEG_TURN_01599,8290
054519_SEG_TURN_01313,8291
054345_SEG_PREV_CURR_00502,8292
054345_SEG_CURR_NEXT_00501,8293
054345_SEG_PREV_CURR_00501,8294
054345_SEG_CURR_NEXT_00500,8295
054235_SEG_PREV_CURR_01599,8296
054622_SEG_TURN_00337,8297
054622_SEG_TURN_00331,8298
054622_SEG_PREV_CURR_00331,8299
054622_SEG_CURR_NEXT_00330,8300
054622_SEG_TURN_00345,8301
054622_SEG_CURR_NEXT_00336,8302
054622_SEG_PREV_CURR_00337,8303
054622_SEG_TURN_00334,8304
054622_SEG_CURR_NEXT_00345,8305
054622_SEG_PREV_CURR_00346,8306
054622_SEG_CURR_NEXT_00337,8307
054622_SEG_PREV_CURR_00338,8308
054622_SEG_PREV_CURR_00335,8309
054622_SEG_CURR_NEXT_00334,8310
054622_SEG_CURR_NEXT_00344,8311
054622_SEG_PREV_CURR_00345,8312
054622_SEG_CURR_NEXT_00331,8313
054622_SEG_PREV_CURR_00332,8314
054622_SEG_PREV_CURR_00334,8315
054622_SEG_CURR_NEXT_00333,8316
054622_SEG_CURR_NEXT_00341,8317
054622_SEG_PREV_CURR_00342,8318
054622_SEG_TURN_00335,8319
054622_SEG_TURN_00342,8320
054622_SEG_TURN_00333,8321
054622_SEG_PREV_CURR_00336,8322
054622_SEG_CURR_NEXT_00335,8323
054622_SEG_CURR_NEXT_00342,8324
054622_SEG_PREV_CURR_00343,8325
054622_SEG_CURR_NEXT_00332,8326
054622_SEG_PREV_CURR_00333,8327
054622_SEG_TURN_00341,8328
054622_SEG_CURR_NEXT_00340,8329
054622_SEG_PREV_CURR_00341,8330
054235_SEG_TURN_00050,8331
054235_SEG_PREV_CURR_00050,8332
054235_SEG_CURR_NEXT_00049,8333
054235_SEG_CURR_NEXT_00050,8334
054235_SEG_PREV_CURR_00051,8335
054269_SEG_TURN_01670,8336
054269_SEG_PREV_CURR_01671,8337
054269_SEG_CURR_NEXT_01670,8338
054269_SEG_CURR_NEXT_01669,8339
054269_SEG_PREV_CURR_01670,8340
054235_SEG_TURN_00744,8341
054235_SEG_PREV_CURR_00744,8342
054235_SEG_CURR_NEXT_00743,8343
054622_SEG_TURN_00327,8344
054622_SEG_CURR_NEXT_00327,8345
054622_SEG_PREV_CURR_00328,8346
054235_SEG_TURN_00774,8347
054235_SEG_PREV_CURR_00774,8348
054235_SEG_CURR_NEXT_00773,8349
054235_SEG_TURN_01578,8350
054235_SEG_PREV_CURR_01578,8351
054235_SEG_CURR_NEXT_01577,8352
054235_SEG_CURR_NEXT_01578,8353
054235_SEG_PREV_CURR_01579,8354
054235_SEG_TURN_00764,8355
054235_SEG_CURR_NEXT_00774,8356
054235_SEG_PREV_CURR_00775,8357
054235_SEG_TURN_00736,8358
054622_SEG_TURN_02447,8359
054235_SEG_PREV_CURR_00764,8360
054235_SEG_CURR_NEXT_00763,8361
054622_SEG_PREV_CURR_02447,8362
054622_SEG_CURR_NEXT_02446,8363
054235_SEG_PREV_CURR_00737,8364
054235_SEG_CURR_NEXT_00736,8365
054235_SEG_CURR_NEXT_00735,8366
054235_SEG_PREV_CURR_00736,8367
054235_SEG_TURN_00762,8368
054622_SEG_PREV_CURR_02448,8369
054622_SEG_CURR_NEXT_02447,8370
054235_SEG_TURN_00758,8371
054235_SEG_TURN_00768,8372
054235_SEG_TURN_00770,8373
054235_SEG_PREV_CURR_00765,8374
054235_SEG_CURR_NEXT_00764,8375
054235_SEG_CURR_NEXT_00757,8376
054235_SEG_PREV_CURR_00758,8377
054235_SEG_PREV_CURR_00771,8378
054235_SEG_CURR_NEXT_00770,8379
054235_SEG_CURR_NEXT_00758,8380
054235_SEG_PREV_CURR_00759,8381
054622_SEG_TURN_02461,8382
054235_SEG_PREV_CURR_00762,8383
054235_SEG_CURR_NEXT_00761,8384
054235_SEG_TURN_00745,8385
054235_SEG_CURR_NEXT_00767,8386
054235_SEG_PREV_CURR_00768,8387
054622_SEG_TURN_02449,8388
054622_SEG_PREV_CURR_02461,8389
054622_SEG_CURR_NEXT_02460,8390
054235_SEG_PREV_CURR_00776,8391
054235_SEG_CURR_NEXT_00775,8392
054235_SEG_TURN_00755,8393
054235_SEG_PREV_CURR_00746,8394
054235_SEG_CURR_NEXT_00745,8395
054235_SEG_PREV_CURR_00772,8396
054622_SEG_CURR_NEXT_02448,8397
054622_SEG_PREV_CURR_02449,8398
054235_SEG_TURN_00781,8399
054235_SEG_TURN_00771,8400
054622_SEG_CURR_NEXT_02461,8401
054622_SEG_PREV_CURR_02462,8402
054622_SEG_CURR_NEXT_02449,8403
054622_SEG_PREV_CURR_02450,8404
054235_SEG_PREV_CURR_00782,8405
054235_SEG_CURR_NEXT_00781,8406
054235_SEG_TURN_00788,8407
054235_SEG_PREV_CURR_00769,8408
054235_SEG_CURR_NEXT_00768,8409
054235_SEG_PREV_CURR_00770,8410
054235_SEG_CURR_NEXT_00769,8411
054235_SEG_PREV_CURR_00781,8412
054235_SEG_CURR_NEXT_00780,8413
054235_SEG_PREV_CURR_00763,8414
054435_SEG_TURN_00552,8415
054435_SEG_CURR_NEXT_00551,8416
054435_SEG_PREV_CURR_00552,8417
054435_SEG_CURR_NEXT_01442,8418
054435_SEG_PREV_CURR_01443,8419
054435_SEG_CURR_NEXT_00552,8420
054435_SEG_PREV_CURR_00553,8421
054435_SEG_CURR_NEXT_01455,8422
054435_SEG_PREV_CURR_01456,8423
054435_SEG_TURN_01456,8424
054435_SEG_PREV_CURR_01457,8425
054435_SEG_CURR_NEXT_01456,8426
054435_SEG_TURN_01442,8427
054435_SEG_CURR_NEXT_01441,8428
054435_SEG_PREV_CURR_01442,8429
054435_SEG_CURR_NEXT_01447,8430
054435_SEG_PREV_CURR_01448,8431
054435_SEG_TURN_01443,8432
054435_SEG_TURN_00544,8433
054435_SEG_TURN_01447,8434
054435_SEG_CURR_NEXT_01443,8435
054435_SEG_PREV_CURR_01444,8436
054435_SEG_CURR_NEXT_00543,8437
054435_SEG_PREV_CURR_00544,8438
054435_SEG_TURN_00559,8439
054435_SEG_PREV_CURR_00545,8440
054435_SEG_CURR_NEXT_00544,8441
054576_SEG_TURN_02611,8442
054435_SEG_PREV_CURR_01447,8443
054435_SEG_CURR_NEXT_01446,8444
054435_SEG_CURR_NEXT_00558,8445
054435_SEG_PREV_CURR_00559,8446
054435_SEG_CURR_NEXT_00559,8447
054435_SEG_PREV_CURR_00560,8448
054576_SEG_CURR_NEXT_02611,8449
054576_SEG_PREV_CURR_02612,8450
054576_SEG_CURR_NEXT_02610,8451
054576_SEG_PREV_CURR_02611,8452
054435_SEG_CURR_NEXT_00538,8453
054435_SEG_PREV_CURR_00539,8454
054435_SEG_TURN_00541,8455
054435_SEG_TURN_01448,8456
054435_SEG_TURN_00543,8457
054435_SEG_TURN_01459,8458
054435_SEG_TURN_00574,8459
054435_SEG_TURN_00566,8460
054435_SEG_TURN_00547,8461
054435_SEG_TURN_00545,8462
054435_SEG_PREV_CURR_00558,8463
054435_SEG_CURR_NEXT_00557,8464
054235_SEG_TURN_01579,8465
054235_SEG_PREV_CURR_01497,8466
054235_SEG_CURR_NEXT_01496,8467
054235_SEG_PREV_CURR_01580,8468
054235_SEG_CURR_NEXT_01579,8469
054622_SEG_TURN_02776,8470
054235_SEG_TURN_01496,8471
054235_SEG_CURR_NEXT_01495,8472
054235_SEG_PREV_CURR_01496,8473
054235_SEG_TURN_01497,8474
054235_SEG_TURN_00188,8475
054269_SEG_TURN_00315,8476
054235_SEG_TURN_01490,8477
054235_SEG_TURN_01817,8478
054235_SEG_TURN_01231,8479
054235_SEG_TURN_01486,8480
054235_SEG_CURR_NEXT_01490,8481
054235_SEG_PREV_CURR_01491,8482
054235_SEG_CURR_NEXT_01486,8483
054235_SEG_PREV_CURR_01487,8484
054269_SEG_TURN_00447,8485
054235_SEG_PREV_CURR_01486,8486
054235_SEG_CURR_NEXT_01485,8487
054235_SEG_TURN_00167,8488
054235_SEG_CURR_NEXT_01817,8489
054235_SEG_PREV_CURR_01818,8490
054269_SEG_TURN_00247,8491
054269_SEG_TURN_01241,8492
054235_SEG_CURR_NEXT_01230,8493
054235_SEG_PREV_CURR_01231,8494
054235_SEG_TURN_01310,8495
054269_SEG_TURN_00029,8496
054235_SEG_CURR_NEXT_00166,8497
054235_SEG_PREV_CURR_00167,8498
054269_SEG_CURR_NEXT_00028,8499
054269_SEG_PREV_CURR_00029,8500
054622_SEG_CURR_NEXT_02775,8501
054622_SEG_PREV_CURR_02776,8502
054235_SEG_CURR_NEXT_01497,8503
054235_SEG_PREV_CURR_01498,8504
054269_SEG_PREV_CURR_01242,8505
054269_SEG_CURR_NEXT_01241,8506
054269_SEG_PREV_CURR_01241,8507
054269_SEG_CURR_NEXT_01240,8508
054269_SEG_TURN_01308,8509
054269_SEG_TURN_01799,8510
054269_SEG_PREV_CURR_00448,8511
054269_SEG_CURR_NEXT_00447,8512
054235_SEG_PREV_CURR_00168,8513
054235_SEG_CURR_NEXT_00167,8514
054519_SEG_TURN_01078,8515
054519_SEG_TURN_00985,8516
054519_SEG_TURN_01082,8517
054519_SEG_TURN_01098,8518
054519_SEG_TURN_01094,8519
054519_SEG_TURN_01332,8520
054519_SEG_TURN_01084,8521
054519_SEG_TURN_01092,8522
054519_SEG_TURN_01217,8523
054519_SEG_TURN_01213,8524
054519_SEG_TURN_01096,8525
054519_SEG_TURN_01334,8526
054519_SEG_TURN_01100,8527
054519_SEG_TURN_00989,8528
054519_SEG_PREV_CURR_01078,8529
054519_SEG_CURR_NEXT_01077,8530
054519_SEG_TURN_00999,8531
054519_SEG_TURN_01219,8532
054519_SEG_TURN_00993,8533
054519_SEG_TURN_01215,8534
054519_SEG_PREV_CURR_00985,8535
054519_SEG_CURR_NEXT_00984,8536
054519_SEG_TURN_01080,8537
054519_SEG_TURN_01211,8538
054519_SEG_TURN_01088,8539
054519_SEG_CURR_NEXT_01078,8540
054519_SEG_PREV_CURR_01079,8541
054519_SEG_TURN_01346,8542
054519_SEG_PREV_CURR_01213,8543
054519_SEG_CURR_NEXT_01212,8544
054519_SEG_CURR_NEXT_01094,8545
054519_SEG_PREV_CURR_01095,8546
054519_SEG_PREV_CURR_01096,8547
054519_SEG_CURR_NEXT_01095,8548
054519_SEG_CURR_NEXT_01213,8549
054519_SEG_PREV_CURR_01214,8550
054519_SEG_TURN_01076,8551
054519_SEG_CURR_NEXT_01214,8552
054519_SEG_PREV_CURR_01215,8553
054519_SEG_TURN_01090,8554
054519_SEG_PREV_CURR_01212,8555
054519_SEG_CURR_NEXT_01211,8556
054622_SEG_TURN_03020,8557
054622_SEG_PREV_CURR_03020,8558
054622_SEG_CURR_NEXT_03019,8559
054622_SEG_CURR_NEXT_03020,8560
054622_SEG_PREV_CURR_03021,8561
054519_SEG_CURR_NEXT_01079,8562
054519_SEG_PREV_CURR_01080,8563
054519_SEG_PREV_CURR_01093,8564
054235_SEG_TURN_01281,8565
054235_SEG_TURN_01269,8566
054235_SEG_PREV_CURR_01270,8567
054235_SEG_CURR_NEXT_01269,8568
054235_SEG_PREV_CURR_01281,8569
054235_SEG_CURR_NEXT_01280,8570
054235_SEG_CURR_NEXT_01268,8571
054235_SEG_PREV_CURR_01269,8572
054235_SEG_TURN_00306,8573
054235_SEG_CURR_NEXT_00306,8574
054235_SEG_PREV_CURR_00307,8575
054235_SEG_PREV_CURR_00306,8576
054235_SEG_CURR_NEXT_00305,8577
054269_SEG_TURN_00171,8578
054235_SEG_PREV_CURR_01282,8579
054235_SEG_CURR_NEXT_01281,8580
054269_SEG_CURR_NEXT_00170,8581
054269_SEG_PREV_CURR_00171,8582
054235_SEG_TURN_00376,8583
054235_SEG_PREV_CURR_00376,8584
054235_SEG_CURR_NEXT_00375,8585
054269_SEG_PREV_CURR_00172,8586
054269_SEG_CURR_NEXT_00171,8587
054235_SEG_CURR_NEXT_00376,8588
054235_SEG_PREV_CURR_00377,8589
054435_SEG_TURN_01612,8590
054269_SEG_TURN_01523,8591
054235_SEG_TURN_01271,8592
054235_SEG_CURR_NEXT_01270,8593
054235_SEG_PREV_CURR_01271,8594
054235_SEG_PREV_CURR_01272,8595
054235_SEG_CURR_NEXT_01271,8596
054269_SEG_PREV_CURR_01523,8597
054269_SEG_CURR_NEXT_01522,8598
054435_SEG_TURN_01625,8599
054269_SEG_PREV_CURR_01524,8600
054269_SEG_CURR_NEXT_01523,8601
054435_SEG_TURN_01437,8602
054435_SEG_CURR_NEXT_01611,8603
054435_SEG_PREV_CURR_01612,8604
054435_SEG_PREV_CURR_01613,8605
054435_SEG_CURR_NEXT_01612,8606
054435_SEG_PREV_CURR_01437,8607
054435_SEG_CURR_NEXT_01436,8608
054435_SEG_CURR_NEXT_01625,8609
054435_SEG_PREV_CURR_01626,8610
054269_SEG_PREV_CURR_01218,8611
054269_SEG_CURR_NEXT_01217,8612
054269_SEG_TURN_00163,8613
054269_SEG_TURN_01217,8614
054576_SEG_TURN_01781,8615
054269_SEG_CURR_NEXT_00634,8616
054269_SEG_PREV_CURR_00635,8617
054622_SEG_TURN_00637,8618
054622_SEG_PREV_CURR_00638,8619
054622_SEG_CURR_NEXT_00637,8620
054576_SEG_PREV_CURR_01782,8621
054576_SEG_CURR_NEXT_01781,8622
054622_SEG_CURR_NEXT_00636,8623
054622_SEG_PREV_CURR_00637,8624
054269_SEG_TURN_00634,8625
054235_SEG_TURN_00290,8626
054269_SEG_PREV_CURR_00634,8627
054269_SEG_CURR_NEXT_00633,8628
054235_SEG_CURR_NEXT_00290,8629
054235_SEG_PREV_CURR_00291,8630
054269_SEG_TURN_00635,8631
054345_SEG_TURN_00685,8632
054345_SEG_TURN_02560,8633
054519_SEG_TURN_01365,8634
054345_SEG_TURN_00489,8635
054576_SEG_TURN_02854,8636
054519_SEG_TURN_00045,8637
054235_SEG_PREV_CURR_00290,8638
054235_SEG_CURR_NEXT_00289,8639
